created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2022-05-04T20:50:02Z,"[{'url': 'https://t.co/0WYHqg0SUy', 'expanded_url': 'https://www.cnbc.com/2022/05/04/chinese-ride-hailing-giant-didi-investigated-by-sec-after-us-ipo.html', 'display_url': 'cnbc.com/2022/05/04/chi…', 'indices': [184, 207]}]","As @MarcoRubio and I requested in March, the SEC is investigating @DidiGlobal. Good. We need more action protecting Americans from Chinese surveillance and unfair business practices.

https://t.co/0WYHqg0SUy",234128524,1521955331412307968,6238605,NA,NA,Todd Young,1972-08-24,Republican,sen,IN
2022-05-04T20:56:49Z,[],"Immensely proud to secure $1.5 million in federal funding to build 100 units of affordable housing in #Chinatown!

Special thanks to @CountyofLA and community organizations like the Chinatown Service Center and @ccedLA who helped this project come to fruition. https://t.co/eapzbd2WVz",2371339658,1521957039198535681,6238635,NA,NA,Jimmy Gomez,1974-11-25,Democrat,rep,CA
2022-05-04T22:12:41Z,[],WATCH: Senator Rubio speaks on the Senate Floor ahead of the vote to protect American research from China. https://t.co/EYi00CFnOS,229966028,1521976133109100545,6238588,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-04T22:27:50Z,[],"The idea of our government operating a “misinformation board” is a terrible idea. Russia and China are in the business of spreading propaganda, and the U.S. must not follow suit. This is an absolutely awful idea and @DHSgov must disband it immediately. https://t.co/UQXW5U2KB9",1078693601356509184,1521979946612236288,6237927,NA,NA,Mitt Romney,1947-03-12,Republican,sen,UT
2022-05-04T22:32:34Z,"[{'url': 'https://t.co/xsyeN1FRR5', 'expanded_url': 'https://twitter.com/Reuters/status/1521861034490970116', 'display_url': 'twitter.com/Reuters/status…', 'indices': [278, 301]}]","Hikvision gives the #CCP a direct line of sight wherever its cameras are deployed, whether that’s in Western office buildings or internment camps in #Xinjiang. Sanctions are long overdue. 

The U.S. should do the same to the other Chinese tech companies that enable CCP crimes. https://t.co/xsyeN1FRR5",229966028,1521981137152888838,6238587,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-04T23:15:15Z,[],Mexican drug cartels are using the Chinese-run platform TikTok to recruit young Americans into smuggling drugs across our southern border.,278145569,1521991878736031745,6238742,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-05-05T00:15:54Z,[],"To stay ahead of countries like China, we need to support small businesses working on the next big idea.

Tonight by an overwhelming bipartisan vote, the Senate passed my motion with @SenToddYoung to cut taxes for innovative startups by expanding the R&amp;D tax credit. https://t.co/rRhVKxw34Y",946549322,1522007141107781632,6239229,NA,NA,Margaret Wood Hassan,1958-02-27,Democrat,sen,NH
2022-05-05T00:34:31Z,[],"🚨 NEW: The Senate just passed my effort to protect America’s small businesses from foreign influence and meddling in their day to day operations. 
 
Under no circumstances should #Iowa tax dollars go toward funding Chinese and Russian shell companies. https://t.co/5lg22yVFwx",2856787757,1522011827592470530,6238754,NA,NA,Joni Ernst,1970-07-01,Republican,sen,IA
2022-05-05T01:59:14Z,[],"American manufacturing must be able to effectively compete with everyone, including China. With a Section 301 tariff exclusion process, American manufacturers will be better positioned to obtain the materials they need for production.",221162525,1522033147113836545,6238561,NA,NA,Patrick J. Toomey,1961-11-17,Republican,sen,PA
2022-05-05T02:00:00Z,[],"Thank you to @BreaRotary and to President Carrie Flanders for having me at your meeting this week! We had a productive discussion on pressing issues facing our community such as rising inflation, the border crisis, fentanyl overdoses and foreign policy with Russia and China. https://t.co/VjmzQRdyyc",1344677401465397249,1522033338902474752,6238302,NA,NA,Young Kim,1962-10-18,Republican,rep,CA
2022-05-05T11:05:19Z,[],"President Trump's Chinese tariffs BENEFITED American workers.

Joe Biden LIFTED 352 of Trump's Chinese tariffs.

Now the U.S. trade deficit rose over $100 billion for the first time in HISTORY!",1029094268542099457,1522170573136216065,6239452,NA,NA,Lance Gooden,1982-12-01,Republican,rep,TX
2022-05-05T13:19:00Z,[],"Biden’s March 8th sanctions on Russian oil has not stopped Putin’s war in Ukraine, it’s just driven Russia’s sales to India &amp; China.

Diesel is now at avg $5.50/gal.

This is devastating to truckers, farmers, construction, and our supply chain, and past $6/gal will be dangerous. https://t.co/fYy5bZRvck",1344356576786866176,1522204213438255107,6239933,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-05-05T13:44:58Z,[],"We cannot compete with China without robust domestic R&amp;D.

Last night, in a bipartisan vote, the Senate passed a motion I sponsored with @SenatorHassan to restore incentives for long-term R&amp;D investment &amp; expand the refundable R&amp;D tax credit for startups &amp; small businesses. https://t.co/DDJ6wMcgYE",234128524,1522210747081797632,6240266,NA,NA,Todd Young,1972-08-24,Republican,sen,IN
2022-05-05T13:45:08Z,[],We must not lose out on innovation and production to China.,234128524,1522210791331614720,6240265,234128524,1522210747081797632,Todd Young,1972-08-24,Republican,sen,IN
2022-05-05T16:22:12Z,[],"Energy production in the U.S. is cleaner than it is in China thanks to American innovation—not government intervention.
 
Democrats claim that their energy policies help the climate, but all they do is hurt the American people and put us at a disadvantage on the world stage. https://t.co/bisv0DNU9y",217543151,1522250319115309059,6240217,NA,NA,Tim Scott,1965-09-19,Republican,sen,SC
2022-05-05T16:25:51Z,"[{'url': 'https://t.co/HncFg26cSG', 'expanded_url': 'https://www.wsj.com/articles/deter-china-by-turning-taiwan-into-a-porcupine-prevention-missiles-stinger-ships-strait-11651678122?mod=opinion_lead_pos6', 'display_url': 'wsj.com/articles/deter…', 'indices': [196, 219]}]","The primary objective of the U.S., its allies and Taiwan isn’t to repel a Chinese attack but to prevent it from ever occurring. Effective deterrence is the key to national security. @WSJOpinion 

https://t.co/HncFg26cSG",264219447,1522251236149448704,6240374,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-05-05T17:17:37Z,"[{'url': 'https://t.co/lAGessT2jl', 'expanded_url': 'https://www.epw.senate.gov/public/index.cfm/press-releases-republican?ID=BDF0408E-6D0D-4A35-A95F-CB512C9EB061', 'display_url': 'epw.senate.gov/public/index.c…', 'indices': [252, 275]}]","Thanks to @SenCapito for her Senate motion to include the “REAL Emergencies Act” as part of the discussion on anti-China legislation.  

This provision will ensure President Biden can’t use climate change as an excuse to expand his executive powers… 

https://t.co/lAGessT2jl",240427862,1522264261984231427,6240308,NA,NA,David B. McKinley,1947-03-28,Republican,rep,WV
2022-05-05T17:48:14Z,"[{'url': 'https://t.co/qr7nXLm4VQ', 'expanded_url': 'https://www.rubio.senate.gov/public/index.cfm/press-releases?ID=2557C7AC-B68C-45C4-9FC2-FEBFB8EE41CE', 'display_url': 'rubio.senate.gov/public/index.c…', 'indices': [169, 192]}]","ICYMI: Senator Rubio joined @MorningsMaria to discuss #China, @Sony's refusal to bow down to the #CCP, and his bill to cut tax breaks for woke corporations.

Read more:
https://t.co/qr7nXLm4VQ",229966028,1522271969655283716,6240250,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-05T18:08:26Z,[],"Creating a gov censorship office is something expected in communist China, not the U.S. Why’s Biden so afraid of Americans freely criticizing his failed policies? He’s responsible for sky-high prices and inflation; instead of sweeping it under the rug, he must take accountability",1069124515,1522277054250635267,6239510,NA,NA,Doug LaMalfa,1960-07-02,Republican,rep,CA
2022-05-05T18:54:49Z,"[{'url': 'https://t.co/uPCofZjSI9', 'expanded_url': 'https://www.wsj.com/articles/biden-officials-divided-over-easing-china-tariffs-to-slow-inflation-11651605527', 'display_url': 'wsj.com/articles/biden…', 'indices': [198, 221]}]","China is not a force for good, especially when it comes to their economic warfare against the U.S. and our workers.

The Biden administration should not give up our trade leverage against the #CCP.
https://t.co/uPCofZjSI9",817138492614524928,1522288726013091844,6240825,NA,NA,Ted Budd,1971-10-21,Republican,rep,NC
2022-05-05T20:34:07Z,"[{'url': 'https://t.co/SFy6Xa15oK', 'expanded_url': 'https://twitter.com/CraigCaplan/status/1522037865982709763', 'display_url': 'twitter.com/CraigCaplan/st…', 'indices': [202, 225]}]","I'm ready to get to work with my colleagues on both sides of the aisle to craft a final China competition bill that'll strengthen our economy, bring jobs back home from overseas, and make us all safer. https://t.co/SFy6Xa15oK",515822213,1522313712924872704,6240601,NA,NA,Jon Tester,1956-08-21,Democrat,sen,MT
2022-05-05T20:47:14Z,"[{'url': 'https://t.co/hGhgLVqTeX', 'expanded_url': 'https://twitter.com/repmarkgreen/status/1521542772662099970', 'display_url': 'twitter.com/repmarkgreen/s…', 'indices': [216, 239]}]","#ICYMI: My bipartisan Western Hemisphere Nearshoring Act addresses the pressing issues: China’s malign influence, a supply chain dependent on China, and illegal immigration to our southern border from Latin America. https://t.co/hGhgLVqTeX",1080477288955826176,1522317017604308996,6239625,NA,NA,Mark E. Green,1964-11-08,Republican,rep,TN
2022-05-05T20:53:28Z,"[{'url': 'https://t.co/jCC2WcTo6S', 'expanded_url': 'https://www.rubio.senate.gov/public/index.cfm?p=Press-Releases&id=3C4BA328-4B9A-46E3-B238-808423EC2DEE', 'display_url': 'rubio.senate.gov/public/index.c…', 'indices': [236, 259]}]","Senator Rubio led colleagues in introducing a bill to prevent any federally funded U.S. research from being shared or conducted jointly with Chinese entities that participate in the #CCP's Military Civil-Fusion strategy. 

Read more ⬇️
https://t.co/jCC2WcTo6S",229966028,1522318585376428032,6240248,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-05T22:00:02Z,[],"Senator Rubio: It took a Japanese company to do what American companies would not do, and that is refuse to bend a knee to China https://t.co/6zQ1YxvKtf",229966028,1522335335342084097,6240245,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-06T00:10:00Z,[],"When did Hunter Biden sell his stake in a Chinese joint venture called BHR Partners, which he co-owned with CCP entities, &amp; for how much? This venture was formed in 2013, around when Hunter traveled to China on Air Force Two &amp; introduced VP Biden to its future CEO, Johnathan Li.",1346873610875654147,1522368042545594368,6239994,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-06T15:30:00Z,"[{'url': 'https://t.co/H8VQP2HNGT', 'expanded_url': 'https://hudson.house.gov/press-releases/hudson-bills-to-lower-drug-costs-increase-oversight-of-china-included-in-fda', 'display_url': 'hudson.house.gov/press-releases…', 'indices': [223, 246]}, {'url': 'https://t.co/e2RqebrPiy', 'expanded_url': 'https://twitter.com/HouseCommerce/status/1521910418976948227', 'display_url': 'twitter.com/HouseCommerce/…', 'indices': [247, 270]}]","As a member of @HouseCommerce and @GOPLeader’s Healthy Futures Task Force, I am proud my bills to lower drug costs and increase oversight of China have been included in this comprehensive, bi-partisan package. 

Read more: https://t.co/H8VQP2HNGT https://t.co/e2RqebrPiy",935033864,1522599568860352513,6242513,NA,NA,Richard Hudson,1971-11-04,Republican,rep,NC
2022-05-06T16:48:45Z,"[{'url': 'https://t.co/MxydLZ2k19', 'expanded_url': 'https://www.washingtonexaminer.com/news/house/175-house-republicans-want-answers-on-dhs-disinfo-board-and-chief', 'display_url': 'washingtonexaminer.com/news/house/175…', 'indices': [144, 167]}]","So is it Secretary Mayorkas or Comrade Mayorkas? This Ministry of Truth is right out of the Chinese Communist Party playbook. Read our letter: 
https://t.co/MxydLZ2k19",1080477288955826176,1522619387500449792,6241301,NA,NA,Mark E. Green,1964-11-08,Republican,rep,TN
2022-05-06T18:01:24Z,[],"The USA is one of only SEVEN countries in the world that allows elective abortions after 20 weeks.

Who else made that list? North Korea and China.",2975091705,1522637669716705280,6242149,NA,NA,Jody B. Hice,1960-04-22,Republican,rep,GA
2022-05-06T18:13:18Z,"[{'url': 'https://t.co/OWZLoZGlbN', 'expanded_url': 'https://www.ernst.senate.gov/news/press-releases/passed-ernst-measure-preventing-china-russia-from-exploiting-us-small-business-programs', 'display_url': 'ernst.senate.gov/news/press-rel…', 'indices': [192, 215]}]",Iowans shouldn’t be subsidizing Chinese &amp; Russian shell companies that want to interfere in our small businesses. Proud to see my measure to prevent this type of foreign involvement pass. https://t.co/OWZLoZGlbN,2856787757,1522640664961466370,6242050,NA,NA,Joni Ernst,1970-07-01,Republican,sen,IA
2022-05-06T18:31:37Z,[],"David Lin has been separated from his family and our Orange County community since 2006. Unjustly imprisoned in China, he has missed his kids' graduations, his daughter's marriage, and the birth of his grandchild. I'm urging @POTUS to help bring this Orange County father home. https://t.co/K4U68484aB",1081222837459996672,1522645276267139072,6241361,NA,NA,Katie Porter,1974-01-03,Democrat,rep,CA
2022-05-06T19:11:31Z,"[{'url': 'https://t.co/LImUvpLeiP', 'expanded_url': 'https://buddycarter.house.gov/news/documentsingle.aspx?DocumentID=9138', 'display_url': 'buddycarter.house.gov/news/documents…', 'indices': [201, 224]}]","🚨 I sponsored and co-sponsored 4 bills in @HouseCommerce's bipartisan FDA package that will  lower drug costs, modernize drug research and development, and reduce our reliance on China. 

Read more👇 

https://t.co/LImUvpLeiP",2973870195,1522655316550336512,6242146,NA,NA,"Earl L. ""Buddy"" Carter",1957-09-06,Republican,rep,GA
2022-05-06T20:40:57Z,"[{'url': 'https://t.co/2KLOhAfHA6', 'expanded_url': 'https://www.dailywire.com/news/sony-refused-to-censor-spider-man-no-way-home-for-china-sacrificing-hundreds-of-millions-of-dollars?utm_source=NewsWhip+Daily&utm_campaign=b1a7d30847-NewsWhip+Daily&utm_medium=email&utm_term=0_2790eea09f-b1a7d30847-199756780&mc_cid=b1a7d30847&mc_eid=957211ed39', 'display_url': 'dailywire.com/news/sony-refu…', 'indices': [175, 198]}]",Communist China attempted to force @Sony to censor Spider-Man and remove pro-American patriotic scenes. The CCP wants to control every aspect of how its population can think. https://t.co/2KLOhAfHA6,278145569,1522677821327527936,6242042,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-05-06T21:03:50Z,[],"140 years ago today, the foul tides of racism and xenophobia prevailed with the signing of the Chinese Exclusion Act. This blatant act of discrimination became part of a larger movement to isolate, control and eliminate Chinese Americans who lived in and helped build our country.",88806753,1522683579804917770,6242498,NA,NA,John Garamendi,1945-01-24,Democrat,rep,CA
2022-05-06T21:04:19Z,[],"Nowhere can this be seen more powerfully than in the Bay Area, where many Chinese immigrants arrived in pursuit of jobs and a better life. This law prohibited individuals of Chinese descent from immigrating to the US and was coupled with many other discriminatory laws.",88806753,1522683703910141957,6242497,88806753,1522683579804917770,John Garamendi,1945-01-24,Democrat,rep,CA
2022-05-06T21:26:00Z,[],"An excellent discussion with @Committee100 members this week, where I heard perspectives on important issues like US-China relations, the rise in Anti-Asian hate crimes, and the America COMPETES Act! https://t.co/5pM7O9TLUK",2962868158,1522689158409510914,6242113,NA,NA,"Donald S. Beyer, Jr.",1950-06-20,Democrat,rep,VA
2022-05-06T22:40:00Z,[],"The Chinese Communist Party is in business with the major cartels down in Mexico to flood our country with fentanyl, and they're killing our kids. 
 
We cannot afford to lift Title 42.",1346873610875654147,1522707781048057857,6241655,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-07T01:26:04Z,[],"This was a fitting tribute to a great leader of our City, who was the driving force to build this world-class arena &amp; bring the Warriors home to San Francisco. As a proud son of Chinese immigrants, he took great personal pride in serving as our City’s first Asian American Mayor.",15764644,1522749575412518913,6241713,15764644,1522749572178747393,Nancy Pelosi,1940-03-26,Democrat,rep,CA
2022-05-07T13:00:03Z,"[{'url': 'https://t.co/uFVra54M8S', 'expanded_url': 'https://www.wsj.com/articles/deter-china-by-turning-taiwan-into-a-porcupine-prevention-missiles-stinger-ships-strait-11651678122?st=j6mnwdkzcd5n41h&reflink=desktopwebshare_twitter', 'display_url': 'wsj.com/articles/deter…', 'indices': [80, 103]}]",Deter China by Turning Taiwan Into a Porcupine by Phil Gramm and @SenatorWicker https://t.co/uFVra54M8S via @WSJOpinion,13218102,1522924220170317824,6242858,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-05-07T16:20:06Z,[],"10. The government is corrupt and has not only failed but has caused real injury to American citizens who pay taxes to fund it.

The Gov has enslaved Americans into over $30 Trillion in debt that is owned by China, Japan, &amp; other countries.

The Gov refuses to stop overspending.",1344356576786866176,1522974564237594631,6242902,1344356576786866176,1522974563352694784,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-05-07T16:20:07Z,[],"14. Like pouring lighter fluid on a raging bonfire, the Dems &amp; Biden admin’s America last energy policies that killed the Keystone pipeline, passes policies pursuing the China first Green New Deal battery dependency, and end goal of killing off oil &amp; gas energy is deadly.",1344356576786866176,1522974568641671169,6242898,1344356576786866176,1522974567521988609,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-05-07T16:20:07Z,[],"16. has only helped Putin fund his war by selling oil &amp; gas to India &amp; China, while skyrocketing gas &amp; diesel prices devastate Americans at the pump.

Elections have consequences.

Especially when they put corrupt globalists in charge who know how to profit off foreign wars.",1344356576786866176,1522974570583576583,6242896,1344356576786866176,1522974569530892291,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-05-07T18:26:03Z,"[{'url': 'https://t.co/vYrYFsewxE', 'expanded_url': 'https://twitter.com/i/spaces/1zqJVBLEvZAJB', 'display_url': 'twitter.com/i/spaces/1zqJV…', 'indices': [257, 280]}]","TUESDAY: Join me for another virtual town hall—right here on Twitter Spaces.

From our fight against ag consolidation to our work towards a final China competition and jobs bill, we've got a lot to discuss.

Start dropping your questions in the comments ⤵️
https://t.co/vYrYFsewxE",515822213,1523006261700177920,6243130,NA,NA,Jon Tester,1956-08-21,Democrat,sen,MT
2022-05-07T20:13:47Z,"[{'url': 'https://t.co/OShR68CjpX', 'expanded_url': 'https://www.wsj.com/articles/deter-china-by-turning-taiwan-into-a-porcupine-prevention-missiles-stinger-ships-strait-11651678122?mod=opinion_lead_pos6', 'display_url': 'wsj.com/articles/deter…', 'indices': [242, 265]}]","Russia is not responding to economic sanctions, and Communist China’s threats towards Taiwan are ever present. 

We must learn from Ukraine and accelerate the sale of F-16s, missiles, and drones to harden Taiwan’s defenses and deter Beijing. https://t.co/OShR68CjpX",278145569,1523033373949952001,6243055,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-05-07T22:02:01Z,[],"Hunter Biden was just the frontman for Biden Incorporated’s shady overseas business dealings. 

We cannot let Hunter distract from Joe Biden’s involvement in Chinese business dealings.",278145569,1523060611508285440,6243054,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2022-05-07T22:10:00Z,[],"More than 100,000 Americans died last year from drug overdoses, most fueled by fentanyl. In my view, these are more akin to China-engineered poisonings than overdoses.

We desperately need Title 42 in place.",1346873610875654147,1523062619245924353,6242934,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-08T17:35:11Z,"[{'url': 'https://t.co/iApeDcbwBx', 'expanded_url': 'https://twitter.com/SenRubioPress/status/1522318585376428032', 'display_url': 'twitter.com/SenRubioPress/…', 'indices': [267, 290]}]","Communist China will stop at nothing in its quest for world domination. My, @marcorubio &amp; our colleagues’ important bill will tackle the serious threat Communist China poses to our technology, national security &amp; the private information of American citizens. https://t.co/iApeDcbwBx",131546062,1523355850483453952,6243596,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2022-05-08T21:20:16Z,"[{'url': 'https://t.co/HqsYwFpUca', 'expanded_url': 'https://www.wsj.com/articles/pentagons-china-warning-prompts-calls-to-vet-u-s-funding-of-startups-11652014803', 'display_url': 'wsj.com/articles/penta…', 'indices': [237, 260]}]","Programs to support small business innovation should NOT be propping up the Chinese Communist Party. 

More thorough vetting of SBIR grantees is needed to safeguard our national security interests and I’ll be pushing for it in Congress. https://t.co/HqsYwFpUca",797201048490430465,1523412493669863424,6243950,NA,NA,Claudia Tenney,1961-02-04,Republican,rep,NY
2022-05-09T00:00:00Z,[],"@UCLA @StationDonuts @KCSHealthCenter On #VEDay we remember &amp; honor the greatest generation who defended our freedoms on the world stage during WWII, including Hazel Ying Lee &amp; Maggie Gee, the first Chinese American women to join the Women Airforce Service Pilots. #APAHM https://t.co/USBoPU10K8",1344677401465397249,1523452689614397440,6243644,1344677401465397249,1523112951678312450,Young Kim,1962-10-18,Republican,rep,CA
2022-05-09T00:25:56Z,"[{'url': 'https://t.co/ObA4bnYOx1', 'expanded_url': 'https://www.nytimes.com/2022/05/07/us/politics/china-taiwan-weapons.html?smid=tw-share', 'display_url': 'nytimes.com/2022/05/07/us/…', 'indices': [68, 91]}]",U.S. Presses Taiwan to Buy Weapons More Suited to Win Against China https://t.co/ObA4bnYOx1,13218102,1523459217536942080,6243600,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-05-09T13:44:22Z,"[{'url': 'https://t.co/NxOtM08YY4', 'expanded_url': 'https://www.washingtonexaminer.com/news/white-house/hawley-calls-on-biden-to-keep-tariffs-on-chinese-goods-in-place', 'display_url': 'washingtonexaminer.com/news/white-hou…', 'indices': [64, 87]}]",Hawley calls on Biden to keep tariffs on Chinese goods in place https://t.co/NxOtM08YY4,1080960924687704064,1523660147813277697,6244458,NA,NA,Josh Hawley,1979-12-31,Republican,sen,MO
2022-05-09T13:58:53Z,[],"This week, the Democrats will try once again to pass their radical bill to impose abortion on demand across the entire country, even up to the moment of birth. 

They want every state to be a late-term abortion state, aligned with brutal regimes like North Korea and China.",11651202,1523663801333456897,6244522,NA,NA,Steve Daines,1962-08-20,Republican,sen,MT
2022-05-09T15:25:55Z,"[{'url': 'https://t.co/cWzlYLyvBg', 'expanded_url': 'https://www.cleveland.com/opinion/2022/05/chips-bill-compromise-would-be-a-win-for-ohio-bipartisanship-and-the-nation-editorial.html', 'display_url': 'cleveland.com/opinion/2022/0…', 'indices': [229, 252]}]",".@senrobportman and I agree:

We need to get the Bipartisan Innovation Act across the finish line to help us better compete with China.

It'll boost American manufacturing and make more investments in Ohio like Intel's possible.
https://t.co/cWzlYLyvBg",43910797,1523685703414026241,6245177,NA,NA,Sherrod Brown,1952-11-09,Democrat,sen,OH
2022-05-09T18:05:26Z,[],"By passing the #AmericaCOMPETES Act, we’ve passed critical legislation to restore America’s global economic competitiveness and stand up to China.",798973032362606600,1523725847127293953,6245254,NA,NA,Val Butler Demings,1957-03-12,Democrat,rep,FL
2022-05-09T18:20:26Z,[],"A big lesson of the pandemic &amp; the Ukraine war is that we cannot afford to be as dependent as we have been on countries like China, that are adversaries of the U.S., or places that are just unstable, for the critical technologies that we need to power our economy. -TM https://t.co/KHl6JhXugS",1080898026418384897,1523729624890368000,6244451,NA,NA,Tom Malinowski,1965-09-23,Democrat,rep,NJ
2022-05-09T19:25:00Z,"[{'url': 'https://t.co/1pZrFDhnHA', 'expanded_url': 'https://www.foxnews.com/opinion/biden-hunter-stonewalling-sen-bill-hagerty', 'display_url': 'foxnews.com/opinion/biden-…', 'indices': [260, 283]}]","The overarching question remains: While Biden was conducting US foreign policy in China, Ukraine &amp; other places as VP, what did he know about his son’s deals with influential leaders in those same countries to generate millions to benefit the Biden family?https://t.co/1pZrFDhnHA",1346873610875654147,1523745871376039936,6244703,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-09T19:57:18Z,"[{'url': 'https://t.co/AkjdqlkOKu', 'expanded_url': 'https://twitter.com/artakeback/status/1523627838619881473', 'display_url': 'twitter.com/artakeback/sta…', 'indices': [260, 283]}]","Tomorrow is National Fentanyl Awareness Day. This deadly drug is killing more Americans each day. We need to get it off our streets, and that includes stopping it at our southern border and intercepting it through mail from China. Too many lives are at stake. https://t.co/AkjdqlkOKu",5558312,1523754002626002944,6245197,NA,NA,John Boozman,1950-12-10,Republican,sen,AR
2022-05-09T21:13:05Z,"[{'url': 'https://t.co/mnAbK6CaVC', 'expanded_url': 'https://twitter.com/wardcarroll/status/1523664519670624256', 'display_url': 'twitter.com/wardcarroll/st…', 'indices': [140, 163]}]",It was great sitting down with @wardcarroll last week to discuss the threat we face from China and the Navy's budget and shipbuilding plan! https://t.co/mnAbK6CaVC,1080292515939565568,1523773074466050048,6244400,NA,NA,Elaine G. Luria,1975-08-15,Democrat,rep,VA
2022-05-09T21:25:02Z,"[{'url': 'https://t.co/khoE3JkvHv', 'expanded_url': 'https://www.nytimes.com/2022/05/07/us/politics/china-taiwan-weapons.html', 'display_url': 'nytimes.com/2022/05/07/us/…', 'indices': [91, 114]}]","More and more, policymakers are seeing the wisdom of helping arm Taiwan to deter China.  

https://t.co/khoE3JkvHv",264219447,1523776078136946690,6245000,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-05-09T22:15:02Z,"[{'url': 'https://t.co/7PRcmiNbLR', 'expanded_url': 'https://www.nbcnews.com/news/world/chinese-government-hunting-uyghurs-world-help-surprising-countries-rcna24987', 'display_url': 'nbcnews.com/news/world/chi…', 'indices': [119, 142]}]","What the Chinese Communist Party is doing to the #Uyghur people is unconscionable. The #CCP must be held accountable.

https://t.co/7PRcmiNbLR",1345807954604412929,1523788662521139202,6244692,NA,NA,Mariannette Miller-Meeks,1955-09-06,Republican,rep,IA
2022-05-09T23:15:00Z,[],"Why did Hunter Biden's business partner make 27 visits to the White House while Joe Biden served as VP? Was Joe Biden ""the big guy"" for whom Hunter was holding a 10% cut of a multi-million-dollar deal with a Chinese energy company? America deserves answers!",1346873610875654147,1523803752917995520,6244701,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-10T14:04:25Z,"[{'url': 'https://t.co/F9BDhzr0aq', 'expanded_url': 'https://bit.ly/3w0ZyGX', 'display_url': 'bit.ly/3w0ZyGX', 'indices': [179, 202]}]",I led a bipartisan group of 16 senators urging the Commerce Department to treat Russia like China when they trade unfairly. This news today is good progress. See the letter here: https://t.co/F9BDhzr0aq,18915145,1524027584195006468,6246420,18915145,1524027582777331713,Rob Portman,1955-12-19,Republican,sen,OH
2022-05-10T15:14:49Z,"[{'url': 'https://t.co/zPir0yQyYX', 'expanded_url': 'https://www.hawley.senate.gov/hawley-urges-biden-admin-keep-china-tariffs-place-open-investigation-unfair-trade-practices', 'display_url': 'hawley.senate.gov/hawley-urges-b…', 'indices': [112, 135]}]","Senator Hawley Urges Biden Admin to Keep China Tariffs in Place, Open Investigation into Unfair Trade Practices https://t.co/zPir0yQyYX",1080960924687704064,1524045299198697472,6245838,NA,NA,Josh Hawley,1979-12-31,Republican,sen,MO
2022-05-10T16:03:20Z,"[{'url': 'https://t.co/mrSCxFWNfT', 'expanded_url': 'https://www.wsj.com/articles/companies-ties-to-china-disclose-invest-sec-securities-and-exchange-commission-taiwan-ukraine-russia-costs-lost-earnings-public-11652125591?st=gkdn2odkm5a3y3c&reflink=desktopwebshare_twitter', 'display_url': 'wsj.com/articles/compa…', 'indices': [68, 91]}]",Companies Should Come Clean on Their Ties to China by @JunkScience  https://t.co/mrSCxFWNfT via @WSJOpinion,13218102,1524057509924950018,6246018,NA,NA,John Cornyn,1952-02-02,Republican,sen,TX
2022-05-10T16:24:10Z,"[{'url': 'https://t.co/KKoQm8gdMU', 'expanded_url': 'https://thehill.com/blogs/congress-blog/3479267-fighting-to-protect-american-innovation/', 'display_url': 'thehill.com/blogs/congress…', 'indices': [221, 244]}]","I am aware of China’s latest assurances they will opt out of a TRIPS waiver for COVID vaccines. 

We cannot simply take their word for it. As I said last week, we must fight to protect American IP. 

Read my op-ed here⬇️
https://t.co/KKoQm8gdMU",296245061,1524062753098543104,6246762,NA,NA,Adrian Smith,1970-12-19,Republican,rep,NE
2022-05-10T19:12:45Z,[],"Illicit fentanyl - which often originates in China and then is trafficked across the southern border - is a dangerous &amp; deadly threat. We must secure the border, get tough on drug cartels, and equip communities to protect Americans. #NationalFentanylAwarenessDay",1065995022,1524105175660695554,6245655,NA,NA,Jackie Walorski,1963-08-17,Republican,rep,IN
